dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
88;2021-07-22;1699;2110;223720;187555;62.2;52.2
88;2021-07-23;2509;2784;226229;190339;62.9;52.9
88;2021-07-24;1059;1186;227288;191525;63.2;53.3
88;2021-07-25;432;608;227720;192133;63.3;53.4
88;2021-07-26;1715;2074;229435;194207;63.8;54.0
88;2021-07-27;2351;2060;231786;196267;64.5;54.6
88;2021-07-28;2212;2249;233998;198516;65.1;55.2
88;2021-07-29;3032;1634;237030;200150;65.9;55.7
88;2021-07-30;2273;2296;239303;202446;66.6;56.3
88;2021-07-31;1106;1037;240409;203483;66.9;56.6
88;2021-08-01;448;461;240857;203944;67.0;56.7
88;2021-08-02;2376;1768;243233;205712;67.7;57.2
88;2021-08-03;2875;1591;246108;207303;68.5;57.7
88;2021-08-04;2517;1528;248625;208831;69.2;58.1
88;2021-08-05;1995;1378;250620;210209;69.7;58.5
88;2021-08-06;2929;2012;253549;212221;70.5;59.0
88;2021-08-07;1173;912;254722;213133;70.9;59.3
88;2021-08-08;750;320;255472;213453;71.1;59.4
88;2021-08-09;1549;1650;257021;215103;71.5;59.8
88;2021-08-10;1938;2055;258959;217158;72.0;60.4
88;2021-08-11;1866;1750;260825;218908;72.5;60.9
88;2021-08-12;1664;1348;262489;220256;73.0;61.3
88;2021-08-13;1942;2128;264431;222384;73.6;61.9
88;2021-08-14;578;911;265009;223295;73.7;62.1
88;2021-08-15;336;521;265345;223816;73.8;62.3
88;2021-08-16;1149;1987;266494;225803;74.1;62.8
88;2021-08-17;1268;2056;267762;227859;74.5;63.4
88;2021-08-18;1204;1925;268966;229784;74.8;63.9
88;2021-08-19;1037;1582;270003;231366;75.1;64.4
88;2021-08-20;1014;2330;271017;233696;75.4;65.0
88;2021-08-21;402;1142;271419;234838;75.5;65.3
88;2021-08-22;100;479;271519;235317;75.5;65.5
88;2021-08-23;730;1641;272249;236958;75.7;65.9
88;2021-08-24;914;1973;273163;238931;76.0;66.5
88;2021-08-25;889;2458;274052;241389;76.2;67.1
88;2021-08-26;863;2047;274915;243436;76.5;67.7
88;2021-08-27;844;2710;275759;246146;76.7;68.5
88;2021-08-28;485;1351;276244;247497;76.8;68.8
88;2021-08-29;130;694;276374;248191;76.9;69.0
88;2021-08-30;697;2383;277071;250574;77.1;69.7
88;2021-08-31;779;2374;277850;252948;77.3;70.4
88;2021-09-01;680;2072;278530;255020;77.5;70.9
88;2021-09-02;659;1742;279189;256762;77.7;71.4
88;2021-09-03;727;2259;279916;259021;77.9;72.0
88;2021-09-04;416;1155;280332;260176;78.0;72.4
88;2021-09-05;187;424;280519;260600;78.0;72.5
88;2021-09-06;505;1358;281024;261958;78.2;72.9
88;2021-09-07;566;1406;281590;263364;78.3;73.3
88;2021-09-08;441;1490;282031;264854;78.4;73.7
89;2020-12-27;0;0;0;0;0.0;0.0
89;2020-12-28;1;0;1;0;0.0;0.0
89;2020-12-29;0;0;1;0;0.0;0.0
89;2020-12-30;0;0;1;0;0.0;0.0
89;2020-12-31;0;0;1;0;0.0;0.0
89;2021-01-01;0;0;1;0;0.0;0.0
89;2021-01-02;0;0;1;0;0.0;0.0
89;2021-01-03;0;0;1;0;0.0;0.0
89;2021-01-04;0;0;1;0;0.0;0.0
89;2021-01-05;0;0;1;0;0.0;0.0
89;2021-01-06;48;0;49;0;0.0;0.0
89;2021-01-07;201;0;250;0;0.1;0.0
89;2021-01-08;48;0;298;0;0.1;0.0
89;2021-01-09;1;0;299;0;0.1;0.0
89;2021-01-10;0;0;299;0;0.1;0.0
89;2021-01-11;221;0;520;0;0.2;0.0
89;2021-01-12;349;0;869;0;0.3;0.0
89;2021-01-13;533;3;1402;3;0.4;0.0
89;2021-01-14;711;7;2113;10;0.6;0.0
89;2021-01-15;275;2;2388;12;0.7;0.0
89;2021-01-16;90;3;2478;15;0.7;0.0
89;2021-01-17;0;0;2478;15;0.7;0.0
89;2021-01-18;503;1;2981;16;0.9;0.0
89;2021-01-19;841;3;3822;19;1.2;0.0
89;2021-01-20;760;0;4582;19;1.4;0.0
89;2021-01-21;939;4;5521;23;1.7;0.0
89;2021-01-22;1021;1;6542;24;2.0;0.0
89;2021-01-23;200;0;6742;24;2.0;0.0
89;2021-01-24;107;0;6849;24;2.1;0.0
89;2021-01-25;482;3;7331;27;2.2;0.0
89;2021-01-26;582;13;7913;40;2.4;0.0
89;2021-01-27;473;37;8386;77;2.5;0.0
89;2021-01-28;551;124;8937;201;2.7;0.1
89;2021-01-29;958;42;9895;243;3.0;0.1
89;2021-01-30;184;14;10079;257;3.0;0.1
89;2021-01-31;24;1;10103;258;3.0;0.1
89;2021-02-01;255;142;10358;400;3.1;0.1
89;2021-02-02;282;320;10640;720;3.2;0.2
89;2021-02-03;292;319;10932;1039;3.3;0.3
89;2021-02-04;432;589;11364;1628;3.4;0.5
89;2021-02-05;387;183;11751;1811;3.5;0.5
89;2021-02-06;77;66;11828;1877;3.6;0.6
89;2021-02-07;0;0;11828;1877;3.6;0.6
89;2021-02-08;288;170;12116;2047;3.6;0.6
89;2021-02-09;285;413;12401;2460;3.7;0.7
89;2021-02-10;396;290;12797;2750;3.9;0.8
89;2021-02-11;332;534;13129;3284;4.0;1.0
89;2021-02-12;433;580;13562;3864;4.1;1.2
89;2021-02-13;52;128;13614;3992;4.1;1.2
89;2021-02-14;21;116;13635;4108;4.1;1.2
89;2021-02-15;218;339;13853;4447;4.2;1.3
89;2021-02-16;134;457;13987;4904;4.2;1.5
89;2021-02-17;263;362;14250;5266;4.3;1.6
89;2021-02-18;225;459;14475;5725;4.4;1.7
89;2021-02-19;244;609;14719;6334;4.4;1.9
89;2021-02-20;33;129;14752;6463;4.4;1.9
89;2021-02-21;0;10;14752;6473;4.4;1.9
89;2021-02-22;233;390;14985;6863;4.5;2.1
89;2021-02-23;171;414;15156;7277;4.6;2.2
89;2021-02-24;343;325;15499;7602;4.7;2.3
89;2021-02-25;370;400;15869;8002;4.8;2.4
89;2021-02-26;385;296;16254;8298;4.9;2.5
89;2021-02-27;138;63;16392;8361;4.9;2.5
89;2021-02-28;6;13;16398;8374;4.9;2.5
89;2021-03-01;541;213;16939;8587;5.1;2.6
89;2021-03-02;754;331;17693;8918;5.3;2.7
89;2021-03-03;647;249;18340;9167;5.5;2.8
89;2021-03-04;633;357;18973;9524;5.7;2.9
89;2021-03-05;728;482;19701;10006;5.9;3.0
89;2021-03-06;549;125;20250;10131;6.1;3.1
89;2021-03-07;288;40;20538;10171;6.2;3.1
89;2021-03-08;559;323;21097;10494;6.4;3.2
89;2021-03-09;1001;267;22098;10761;6.7;3.2
89;2021-03-10;984;250;23082;11011;7.0;3.3
89;2021-03-11;1075;292;24157;11303;7.3;3.4
89;2021-03-12;1281;332;25438;11635;7.7;3.5
89;2021-03-13;637;44;26075;11679;7.9;3.5
89;2021-03-14;1;0;26076;11679;7.9;3.5
89;2021-03-15;816;311;26892;11990;8.1;3.6
89;2021-03-16;948;222;27840;12212;8.4;3.7
89;2021-03-17;920;268;28760;12480;8.7;3.8
89;2021-03-18;885;254;29645;12734;8.9;3.8
89;2021-03-19;1149;196;30794;12930;9.3;3.9
89;2021-03-20;844;28;31638;12958;9.5;3.9
89;2021-03-21;173;6;31811;12964;9.6;3.9
89;2021-03-22;1044;223;32855;13187;9.9;4.0
89;2021-03-23;1742;256;34597;13443;10.4;4.0
89;2021-03-24;1967;324;36564;13767;11.0;4.1
89;2021-03-25;1821;170;38385;13937;11.6;4.2
89;2021-03-26;2627;184;41012;14121;12.3;4.3
89;2021-03-27;1774;48;42786;14169;12.9;4.3
89;2021-03-28;32;3;42818;14172;12.9;4.3
89;2021-03-29;965;574;43783;14746;13.2;4.4
89;2021-03-30;1154;565;44937;15311;13.5;4.6
89;2021-03-31;2005;472;46942;15783;14.1;4.8
89;2021-04-01;2120;461;49062;16244;14.8;4.9
89;2021-04-02;2139;445;51201;16689;15.4;5.0
89;2021-04-03;1004;243;52205;16932;15.7;5.1
89;2021-04-04;16;1;52221;16933;15.7;5.1
89;2021-04-05;92;2;52313;16935;15.8;5.1
89;2021-04-06;1034;757;53347;17692;16.1;5.3
89;2021-04-07;1029;801;54376;18493;16.4;5.6
89;2021-04-08;1729;726;56105;19219;16.9;5.8
89;2021-04-09;2165;767;58270;19986;17.5;6.0
89;2021-04-10;892;181;59162;20167;17.8;6.1
89;2021-04-11;38;51;59200;20218;17.8;6.1
89;2021-04-12;1012;792;60212;21010;18.1;6.3
89;2021-04-13;1357;1082;61569;22092;18.5;6.7
89;2021-04-14;1213;1037;62782;23129;18.9;7.0
89;2021-04-15;1415;945;64197;24074;19.3;7.2
89;2021-04-16;1329;941;65526;25015;19.7;7.5
89;2021-04-17;1068;455;66594;25470;20.1;7.7
89;2021-04-18;27;154;66621;25624;20.1;7.7
89;2021-04-19;749;1039;67370;26663;20.3;8.0
89;2021-04-20;1017;1534;68387;28197;20.6;8.5
89;2021-04-21;814;1104;69201;29301;20.8;8.8
89;2021-04-22;1108;1166;70309;30467;21.2;9.2
89;2021-04-23;1823;1965;72132;32432;21.7;9.8
89;2021-04-24;1174;1174;73306;33606;22.1;10.1
89;2021-04-25;139;6;73445;33612;22.1;10.1
89;2021-04-26;1503;777;74948;34389;22.6;10.4
89;2021-04-27;1733;1054;76681;35443;23.1;10.7
89;2021-04-28;1596;1854;78277;37297;23.6;11.2
89;2021-04-29;1970;1924;80247;39221;24.2;11.8
89;2021-04-30;1804;1768;82051;40989;24.7;12.3
89;2021-05-01;846;721;82897;41710;25.0;12.6
89;2021-05-02;134;31;83031;41741;25.0;12.6
89;2021-05-03;1606;765;84637;42506;25.5;12.8
89;2021-05-04;1620;1127;86257;43633;26.0;13.1
89;2021-05-05;2319;1267;88576;44900;26.7;13.5
89;2021-05-06;2412;1381;90988;46281;27.4;13.9
89;2021-05-07;2719;1316;93707;47597;28.2;14.3
89;2021-05-08;1787;534;95494;48131;28.8;14.5
89;2021-05-09;196;18;95690;48149;28.8;14.5
89;2021-05-10;1201;963;96891;49112;29.2;14.8
89;2021-05-11;2489;1461;99380;50573;29.9;15.2
89;2021-05-12;2059;1215;101439;51788;30.5;15.6
89;2021-05-13;414;332;101853;52120;30.7;15.7
89;2021-05-14;1880;1095;103733;53215;31.2;16.0
89;2021-05-15;2247;394;105980;53609;31.9;16.1
89;2021-05-16;10;35;105990;53644;31.9;16.2
89;2021-05-17;2092;636;108082;54280;32.5;16.3
89;2021-05-18;2323;831;110405;55111;33.2;16.6
89;2021-05-19;2861;881;113266;55992;34.1;16.9
89;2021-05-20;2927;889;116193;56881;35.0;17.1
89;2021-05-21;2481;877;118674;57758;35.7;17.4
89;2021-05-22;1430;562;120104;58320;36.2;17.6
89;2021-05-23;108;10;120212;58330;36.2;17.6
89;2021-05-24;286;224;120498;58554;36.3;17.6
89;2021-05-25;1559;982;122057;59536;36.8;17.9
89;2021-05-26;1817;1023;123874;60559;37.3;18.2
89;2021-05-27;2118;1358;125992;61917;37.9;18.6
89;2021-05-28;2143;1421;128135;63338;38.6;19.1
89;2021-05-29;541;659;128676;63997;38.7;19.3
89;2021-05-30;25;22;128701;64019;38.8;19.3
89;2021-05-31;1248;970;129949;64989;39.1;19.6
89;2021-06-01;1506;981;131455;65970;39.6;19.9
89;2021-06-02;1945;1279;133400;67249;40.2;20.2
89;2021-06-03;2428;1523;135828;68772;40.9;20.7
89;2021-06-04;2140;1887;137968;70659;41.5;21.3
89;2021-06-05;1186;1224;139154;71883;41.9;21.6
89;2021-06-06;23;37;139177;71920;41.9;21.7
89;2021-06-07;2108;1451;141285;73371;42.5;22.1
89;2021-06-08;2195;1455;143480;74826;43.2;22.5
89;2021-06-09;2321;1511;145801;76337;43.9;23.0
89;2021-06-10;2791;1601;148592;77938;44.7;23.5
89;2021-06-11;1950;1749;150542;79687;45.3;24.0
89;2021-06-12;1103;759;151645;80446;45.7;24.2
89;2021-06-13;156;419;151801;80865;45.7;24.3
89;2021-06-14;1311;1825;153112;82690;46.1;24.9
89;2021-06-15;1401;2013;154513;84703;46.5;25.5
89;2021-06-16;1129;2583;155642;87286;46.9;26.3
89;2021-06-17;1431;2337;157073;89623;47.3;27.0
89;2021-06-18;1623;2879;158696;92502;47.8;27.9
89;2021-06-19;687;1661;159383;94163;48.0;28.4
89;2021-06-20;55;127;159438;94290;48.0;28.4
89;2021-06-21;759;1528;160197;95818;48.2;28.9
89;2021-06-22;1048;2679;161245;98497;48.6;29.7
89;2021-06-23;1156;1796;162401;100293;48.9;30.2
89;2021-06-24;1077;1497;163478;101790;49.2;30.7
89;2021-06-25;1008;2426;164486;104216;49.5;31.4
89;2021-06-26;560;2482;165046;106698;49.7;32.1
89;2021-06-27;14;28;165060;106726;49.7;32.1
89;2021-06-28;1033;2492;166093;109218;50.0;32.9
89;2021-06-29;692;2403;166785;111621;50.2;33.6
89;2021-06-30;1084;3182;167869;114803;50.5;34.6
89;2021-07-01;1022;2987;168891;117790;50.9;35.5
89;2021-07-02;1106;2747;169997;120537;51.2;36.3
89;2021-07-03;554;1574;170551;122111;51.4;36.8
89;2021-07-04;11;36;170562;122147;51.4;36.8
89;2021-07-05;1296;1840;171858;123987;51.7;37.3
89;2021-07-06;1050;2311;172908;126298;52.1;38.0
89;2021-07-07;669;1789;173577;128087;52.3;38.6
89;2021-07-08;793;1871;174370;129958;52.5;39.1
89;2021-07-09;1141;2605;175511;132563;52.8;39.9
89;2021-07-10;719;816;176230;133379;53.1;40.2
89;2021-07-11;26;39;176256;133418;53.1;40.2
89;2021-07-12;1423;1900;177679;135318;53.5;40.7
89;2021-07-13;2137;2742;179816;138060;54.1;41.6
89;2021-07-14;314;324;180130;138384;54.2;41.7
89;2021-07-15;2244;3157;182374;141541;54.9;42.6
89;2021-07-16;2391;2863;184765;144404;55.6;43.5
89;2021-07-17;1234;1227;185999;145631;56.0;43.9
89;2021-07-18;276;97;186275;145728;56.1;43.9
89;2021-07-19;1566;2811;187841;148539;56.6;44.7
89;2021-07-20;1929;3282;189770;151821;57.1;45.7
89;2021-07-21;2080;2725;191850;154546;57.8;46.5
89;2021-07-22;2476;2993;194326;157539;58.5;47.4
89;2021-07-23;2478;3106;196804;160645;59.3;48.4
89;2021-07-24;1241;1247;198045;161892;59.6;48.7
89;2021-07-25;69;185;198114;162077;59.7;48.8
89;2021-07-26;1720;2320;199834;164397;60.2;49.5
89;2021-07-27;2345;1911;202179;166308;60.9;50.1
89;2021-07-28;2537;1339;204716;167647;61.6;50.5
89;2021-07-29;2526;1621;207242;169268;62.4;51.0
89;2021-07-30;2678;1621;209920;170889;63.2;51.5
89;2021-07-31;1122;1072;211042;171961;63.5;51.8
89;2021-08-01;69;33;211111;171994;63.6;51.8
89;2021-08-02;1784;1284;212895;173278;64.1;52.2
89;2021-08-03;2467;1256;215362;174534;64.8;52.6
89;2021-08-04;1527;1641;216889;176175;65.3;53.0
89;2021-08-05;1530;1692;218419;177867;65.8;53.6
89;2021-08-06;2163;1650;220582;179517;66.4;54.1
89;2021-08-07;928;1093;221510;180610;66.7;54.4
89;2021-08-08;56;48;221566;180658;66.7;54.4
89;2021-08-09;1088;1174;222654;181832;67.0;54.8
89;2021-08-10;1776;1815;224430;183647;67.6;55.3
89;2021-08-11;1520;1579;225950;185226;68.0;55.8
89;2021-08-12;1351;1390;227301;186616;68.4;56.2
89;2021-08-13;1256;1951;228557;188567;68.8;56.8
89;2021-08-14;518;1021;229075;189588;69.0;57.1
89;2021-08-15;19;43;229094;189631;69.0;57.1
89;2021-08-16;986;1965;230080;191596;69.3;57.7
89;2021-08-17;830;1571;230910;193167;69.5;58.2
89;2021-08-18;609;1897;231519;195064;69.7;58.7
89;2021-08-19;654;1390;232173;196454;69.9;59.2
89;2021-08-20;1003;2262;233176;198716;70.2;59.8
89;2021-08-21;296;1003;233472;199719;70.3;60.1
89;2021-08-22;32;34;233504;199753;70.3;60.1
89;2021-08-23;752;2247;234256;202000;70.5;60.8
89;2021-08-24;833;2365;235089;204365;70.8;61.5
89;2021-08-25;559;1429;235648;205794;71.0;62.0
89;2021-08-26;577;2053;236225;207847;71.1;62.6
89;2021-08-27;777;2260;237002;210107;71.4;63.3
89;2021-08-28;353;1303;237355;211410;71.5;63.7
89;2021-08-29;30;70;237385;211480;71.5;63.7
89;2021-08-30;627;2230;238012;213710;71.7;64.4
89;2021-08-31;597;1624;238609;215334;71.8;64.8
89;2021-09-01;506;1370;239115;216704;72.0;65.3
89;2021-09-02;426;1457;239541;218161;72.1;65.7
89;2021-09-03;572;2087;240113;220248;72.3;66.3
89;2021-09-04;493;996;240606;221244;72.5;66.6
89;2021-09-05;14;17;240620;221261;72.5;66.6
89;2021-09-06;415;1854;241035;223115;72.6;67.2
89;2021-09-07;351;1144;241386;224259;72.7;67.5
89;2021-09-08;322;1011;241708;225270;72.8;67.8
90;2020-12-27;0;0;0;0;0.0;0.0
90;2020-12-28;0;0;0;0;0.0;0.0
90;2020-12-29;0;0;0;0;0.0;0.0
90;2020-12-30;1;0;1;0;0.0;0.0
90;2020-12-31;0;0;1;0;0.0;0.0
90;2021-01-01;0;0;1;0;0.0;0.0
90;2021-01-02;1;0;2;0;0.0;0.0
90;2021-01-03;0;0;2;0;0.0;0.0
90;2021-01-04;2;0;4;0;0.0;0.0
90;2021-01-05;0;0;4;0;0.0;0.0
90;2021-01-06;0;0;4;0;0.0;0.0
90;2021-01-07;1;0;5;0;0.0;0.0
90;2021-01-08;170;0;175;0;0.1;0.0
90;2021-01-09;46;0;221;0;0.2;0.0
90;2021-01-10;0;0;221;0;0.2;0.0
90;2021-01-11;200;0;421;0;0.3;0.0
90;2021-01-12;430;1;851;1;0.6;0.0
90;2021-01-13;468;2;1319;3;0.9;0.0
90;2021-01-14;414;2;1733;5;1.2;0.0
90;2021-01-15;404;8;2137;13;1.5;0.0
90;2021-01-16;111;2;2248;15;1.6;0.0
90;2021-01-17;1;0;2249;15;1.6;0.0
90;2021-01-18;365;2;2614;17;1.9;0.0
90;2021-01-19;462;4;3076;21;2.2;0.0
90;2021-01-20;392;2;3468;23;2.5;0.0
90;2021-01-21;351;1;3819;24;2.7;0.0
90;2021-01-22;346;2;4165;26;3.0;0.0
90;2021-01-23;98;0;4263;26;3.0;0.0
90;2021-01-24;0;0;4263;26;3.0;0.0
90;2021-01-25;322;2;4585;28;3.3;0.0
90;2021-01-26;224;0;4809;28;3.4;0.0
90;2021-01-27;255;0;5064;28;3.6;0.0
90;2021-01-28;328;29;5392;57;3.8;0.0
90;2021-01-29;291;160;5683;217;4.1;0.2
90;2021-01-30;176;44;5859;261;4.2;0.2
90;2021-01-31;118;0;5977;261;4.3;0.2
90;2021-02-01;275;103;6252;364;4.5;0.3
90;2021-02-02;290;154;6542;518;4.7;0.4
90;2021-02-03;256;274;6798;792;4.9;0.6
90;2021-02-04;257;302;7055;1094;5.0;0.8
90;2021-02-05;266;265;7321;1359;5.2;1.0
90;2021-02-06;89;64;7410;1423;5.3;1.0
90;2021-02-07;0;0;7410;1423;5.3;1.0
90;2021-02-08;170;211;7580;1634;5.4;1.2
90;2021-02-09;139;159;7719;1793;5.5;1.3
90;2021-02-10;182;29;7901;1822;5.6;1.3
90;2021-02-11;229;96;8130;1918;5.8;1.4
90;2021-02-12;126;238;8256;2156;5.9;1.5
90;2021-02-13;96;42;8352;2198;6.0;1.6
90;2021-02-14;0;0;8352;2198;6.0;1.6
90;2021-02-15;113;261;8465;2459;6.0;1.8
90;2021-02-16;92;261;8557;2720;6.1;1.9
90;2021-02-17;178;187;8735;2907;6.2;2.1
90;2021-02-18;128;218;8863;3125;6.3;2.2
90;2021-02-19;64;243;8927;3368;6.4;2.4
90;2021-02-20;40;69;8967;3437;6.4;2.5
90;2021-02-21;0;0;8967;3437;6.4;2.5
90;2021-02-22;77;293;9044;3730;6.5;2.7
90;2021-02-23;40;234;9084;3964;6.5;2.8
90;2021-02-24;109;267;9193;4231;6.6;3.0
90;2021-02-25;89;282;9282;4513;6.6;3.2
90;2021-02-26;89;362;9371;4875;6.7;3.5
90;2021-02-27;140;157;9511;5032;6.8;3.6
90;2021-02-28;8;102;9519;5134;6.8;3.7
90;2021-03-01;211;218;9730;5352;6.9;3.8
90;2021-03-02;178;268;9908;5620;7.1;4.0
90;2021-03-03;239;333;10147;5953;7.2;4.2
90;2021-03-04;260;274;10407;6227;7.4;4.4
90;2021-03-05;359;264;10766;6491;7.7;4.6
90;2021-03-06;291;102;11057;6593;7.9;4.7
90;2021-03-07;18;1;11075;6594;7.9;4.7
90;2021-03-08;246;243;11321;6837;8.1;4.9
90;2021-03-09;430;162;11751;6999;8.4;5.0
90;2021-03-10;348;195;12099;7194;8.6;5.1
90;2021-03-11;348;120;12447;7314;8.9;5.2
90;2021-03-12;519;130;12966;7444;9.3;5.3
90;2021-03-13;539;48;13505;7492;9.6;5.3
90;2021-03-14;21;0;13526;7492;9.7;5.3
90;2021-03-15;388;118;13914;7610;9.9;5.4
90;2021-03-16;402;100;14316;7710;10.2;5.5
90;2021-03-17;323;76;14639;7786;10.4;5.6
90;2021-03-18;348;79;14987;7865;10.7;5.6
90;2021-03-19;468;79;15455;7944;11.0;5.7
90;2021-03-20;427;48;15882;7992;11.3;5.7
90;2021-03-21;7;1;15889;7993;11.3;5.7
90;2021-03-22;399;30;16288;8023;11.6;5.7
90;2021-03-23;740;76;17028;8099;12.2;5.8
90;2021-03-24;817;45;17845;8144;12.7;5.8
90;2021-03-25;949;75;18794;8219;13.4;5.9
90;2021-03-26;1227;61;20021;8280;14.3;5.9
90;2021-03-27;439;34;20460;8314;14.6;5.9
90;2021-03-28;34;0;20494;8314;14.6;5.9
90;2021-03-29;712;143;21206;8457;15.1;6.0
90;2021-03-30;675;155;21881;8612;15.6;6.1
90;2021-03-31;728;84;22609;8696;16.1;6.2
90;2021-04-01;602;123;23211;8819;16.6;6.3
90;2021-04-02;657;98;23868;8917;17.0;6.4
90;2021-04-03;370;40;24238;8957;17.3;6.4
90;2021-04-04;1;0;24239;8957;17.3;6.4
90;2021-04-05;0;0;24239;8957;17.3;6.4
90;2021-04-06;528;251;24767;9208;17.7;6.6
90;2021-04-07;485;266;25252;9474;18.0;6.8
90;2021-04-08;510;245;25762;9719;18.4;6.9
90;2021-04-09;752;267;26514;9986;18.9;7.1
90;2021-04-10;224;8;26738;9994;19.1;7.1
90;2021-04-11;7;0;26745;9994;19.1;7.1
90;2021-04-12;557;481;27302;10475;19.5;7.5
90;2021-04-13;632;531;27934;11006;19.9;7.9
90;2021-04-14;526;350;28460;11356;20.3;8.1
90;2021-04-15;905;291;29365;11647;21.0;8.3
90;2021-04-16;370;404;29735;12051;21.2;8.6
90;2021-04-17;189;128;29924;12179;21.4;8.7
90;2021-04-18;21;0;29945;12179;21.4;8.7
90;2021-04-19;435;571;30380;12750;21.7;9.1
90;2021-04-20;494;616;30874;13366;22.0;9.5
90;2021-04-21;353;497;31227;13863;22.3;9.9
90;2021-04-22;569;602;31796;14465;22.7;10.3
90;2021-04-23;504;742;32300;15207;23.0;10.9
90;2021-04-24;305;202;32605;15409;23.3;11.0
90;2021-04-25;1;0;32606;15409;23.3;11.0
90;2021-04-26;509;750;33115;16159;23.6;11.5
90;2021-04-27;641;679;33756;16838;24.1;12.0
90;2021-04-28;765;444;34521;17282;24.6;12.3
90;2021-04-29;1003;448;35524;17730;25.3;12.7
90;2021-04-30;1120;459;36644;18189;26.1;13.0
90;2021-05-01;60;42;36704;18231;26.2;13.0
90;2021-05-02;4;0;36708;18231;26.2;13.0
90;2021-05-03;904;286;37612;18517;26.8;13.2
90;2021-05-04;784;637;38396;19154;27.4;13.7
90;2021-05-05;892;504;39288;19658;28.0;14.0
90;2021-05-06;852;626;40140;20284;28.6;14.5
90;2021-05-07;440;508;40580;20792;29.0;14.8
90;2021-05-08;26;27;40606;20819;29.0;14.9
90;2021-05-09;5;33;40611;20852;29.0;14.9
90;2021-05-10;506;582;41117;21434;29.3;15.3
90;2021-05-11;778;638;41895;22072;29.9;15.7
90;2021-05-12;532;598;42427;22670;30.3;16.2
90;2021-05-13;1113;264;43540;22934;31.1;16.4
90;2021-05-14;865;403;44405;23337;31.7;16.7
90;2021-05-15;14;125;44419;23462;31.7;16.7
90;2021-05-16;2;7;44421;23469;31.7;16.7
90;2021-05-17;793;290;45214;23759;32.3;17.0
90;2021-05-18;1024;472;46238;24231;33.0;17.3
90;2021-05-19;1265;384;47503;24615;33.9;17.6
90;2021-05-20;1201;270;48704;24885;34.8;17.8
90;2021-05-21;1265;432;49969;25317;35.7;18.1
90;2021-05-22;9;131;49978;25448;35.7;18.2
90;2021-05-23;4;0;49982;25448;35.7;18.2
90;2021-05-24;368;266;50350;25714;35.9;18.3
90;2021-05-25;636;792;50986;26506;36.4;18.9
90;2021-05-26;630;568;51616;27074;36.8;19.3
90;2021-05-27;963;383;52579;27457;37.5;19.6
90;2021-05-28;668;827;53247;28284;38.0;20.2
90;2021-05-29;93;296;53340;28580;38.1;20.4
90;2021-05-30;4;1;53344;28581;38.1;20.4
90;2021-05-31;809;713;54153;29294;38.6;20.9
90;2021-06-01;969;740;55122;30034;39.3;21.4
90;2021-06-02;760;676;55882;30710;39.9;21.9
90;2021-06-03;758;743;56640;31453;40.4;22.4
90;2021-06-04;833;972;57473;32425;41.0;23.1
90;2021-06-05;54;427;57527;32852;41.0;23.4
90;2021-06-06;1;16;57528;32868;41.0;23.5
90;2021-06-07;1265;1081;58793;33949;42.0;24.2
90;2021-06-08;1481;936;60274;34885;43.0;24.9
90;2021-06-09;965;659;61239;35544;43.7;25.4
90;2021-06-10;626;498;61865;36042;44.1;25.7
90;2021-06-11;787;1127;62652;37169;44.7;26.5
90;2021-06-12;806;297;63458;37466;45.3;26.7
90;2021-06-13;10;12;63468;37478;45.3;26.7
90;2021-06-14;265;974;63733;38452;45.5;27.4
90;2021-06-15;567;882;64300;39334;45.9;28.1
90;2021-06-16;510;548;64810;39882;46.2;28.5
90;2021-06-17;444;638;65254;40520;46.6;28.9
90;2021-06-18;624;997;65878;41517;47.0;29.6
90;2021-06-19;450;170;66328;41687;47.3;29.7
90;2021-06-20;0;28;66328;41715;47.3;29.8
90;2021-06-21;257;1178;66585;42893;47.5;30.6
90;2021-06-22;384;950;66969;43843;47.8;31.3
90;2021-06-23;415;633;67384;44476;48.1;31.7
90;2021-06-24;318;603;67702;45079;48.3;32.2
90;2021-06-25;431;1270;68133;46349;48.6;33.1
90;2021-06-26;420;561;68553;46910;48.9;33.5
90;2021-06-27;2;6;68555;46916;48.9;33.5
90;2021-06-28;378;1299;68933;48215;49.2;34.4
90;2021-06-29;305;1307;69238;49522;49.4;35.3
90;2021-06-30;485;1228;69723;50750;49.8;36.2
90;2021-07-01;355;920;70078;51670;50.0;36.9
90;2021-07-02;507;1206;70585;52876;50.4;37.7
90;2021-07-03;52;129;70637;53005;50.4;37.8
90;2021-07-04;0;21;70637;53026;50.4;37.8
90;2021-07-05;401;1014;71038;54040;50.7;38.6
90;2021-07-06;514;972;71552;55012;51.1;39.3
90;2021-07-07;381;995;71933;56007;51.3;40.0
90;2021-07-08;304;607;72237;56614;51.5;40.4
90;2021-07-09;440;949;72677;57563;51.9;41.1
90;2021-07-10;32;91;72709;57654;51.9;41.1
90;2021-07-11;7;17;72716;57671;51.9;41.2
90;2021-07-12;245;1076;72961;58747;52.1;41.9
90;2021-07-13;474;1162;73435;59909;52.4;42.7
90;2021-07-14;4;9;73439;59918;52.4;42.8
90;2021-07-15;791;1455;74230;61373;53.0;43.8
90;2021-07-16;827;1681;75057;63054;53.6;45.0
90;2021-07-17;485;955;75542;64009;53.9;45.7
90;2021-07-18;4;2;75546;64011;53.9;45.7
